,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na,geometry,lat_lon,adress,neighbourhood
4495,t,flexible,t,3.0,37.76469,-122.44863,House,Private room,6.0,2022-05-01 00:00:00,2.0,3.0,Real Bed,4.0,4.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44863 37.76469),"37.76469,-122.44863","{'house_number': '415', 'road': 'Belvedere Street', 'neighbourhood': 'Cole Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94117', 'country': 'United States', 'country_code': 'us'}",Cole Valley
4496,f,strict_14_with_grace_period,f,1.0,37.77511,-122.44229,Loft,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,1.0,4.0,75.0,8.0,7.0,8.0,10.0,10.0,8.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44229 37.77511),"37.77511,-122.44229","{'house_number': '1559;1561;1563', 'road': 'Grove Street', 'neighbourhood': 'North of Panhandle', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94117', 'country': 'United States', 'country_code': 'us'}",North of Panhandle
4497,t,moderate,f,852.0,37.79113,-122.42143,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,208.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.42143 37.79113),"37.79113,-122.42143","{'building': 'Old First Garage', 'house_number': '1725', 'road': 'Sacramento Street', 'neighbourhood': 'Chinatown', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94164', 'country': 'United States', 'country_code': 'us'}",Chinatown
4498,t,moderate,f,852.0,37.79807,-122.40584,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,191.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.40584 37.79807),"37.79807,-122.40584","{'office': 'Pier 5 Law Office', 'road': 'Broadway', 'neighbourhood': 'Telegraph Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94113', 'country': 'United States', 'country_code': 'us'}",Telegraph Hill
4499,t,moderate,f,852.0,37.79067,-122.40753,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40753 37.79067),"37.79067,-122.40753","{'building': '525', 'house_number': '525', 'road': 'Stockton Street', 'neighbourhood': 'Chinatown', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94108', 'country': 'United States', 'country_code': 'us'}",Chinatown
4500,t,moderate,f,852.0,37.80125,-122.42263,Apartment,Entire home/apt,2.0,2.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,218.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.42263 37.80125),"37.80125,-122.42263","{'house_number': '1380', 'road': 'Greenwich Street', 'neighbourhood': 'Russian Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90214', 'country': 'United States', 'country_code': 'us'}",Russian Hill
4501,f,strict_14_with_grace_period,f,2.0,37.76137,-122.41017,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,2.0,21.0,89.0,10.0,9.0,9.0,9.0,9.0,8.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41017 37.76137),"37.76137,-122.41017","{'building': 'The Madelon', 'house_number': '2823', 'road': '18th Street', 'neighbourhood': 'Mission District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94110', 'country': 'United States', 'country_code': 'us'}",Mission District
4502,f,strict_14_with_grace_period,t,3.0,37.80373,-122.42329,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,8.0,8.0,10.0,8.0,10.0,8.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42329 37.80373),"37.80373,-122.42329","{'highway': 'Polk Street & Francisco Street', 'road': 'Polk Street', 'neighbourhood': 'Russian Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90214', 'country': 'United States', 'country_code': 'us'}",Russian Hill
4503,f,moderate,f,4.0,37.7424,-122.40779,House,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,3.0,4.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40779 37.7424),"37.7424,-122.40779","{'house_number': '349', 'road': 'Mayflower Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94110', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
4504,f,moderate,t,1.0,37.74625,-122.41431,Townhouse,Entire home/apt,2.0,2022-05-01 00:00:00,1.0,1.0,Real Bed,3.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41431 37.74625),"37.74625,-122.41431","{'house_number': '60', 'road': 'Manchester Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
4505,f,strict_14_with_grace_period,t,2.0,37.76637,-122.4475,Guesthouse,Entire home/apt,4.0,1.0,2.0,3.0,Real Bed,30.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,8.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.4475 37.76637),"37.76637,-122.4475","{'house_number': '828', 'road': 'Clayton Street', 'neighbourhood': 'Cole Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94117', 'country': 'United States', 'country_code': 'us'}",Cole Valley
4506,t,moderate,t,9.0,37.7243,-122.44027,House,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,43.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44027 37.7243),"37.7243,-122.44027","{'house_number': '209', 'road': 'Otsego Avenue', 'neighbourhood': 'Excelsior', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94112', 'country': 'United States', 'country_code': 'us'}",Excelsior
4507,f,strict_14_with_grace_period,f,1.0,37.74994,-122.41521,House,Entire home/apt,8.0,3.0,5.0,6.0,Real Bed,7.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41521 37.74994),"37.74994,-122.41521","{'house_number': '1156;1164', 'road': 'Shotwell Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",
4508,f,strict_14_with_grace_period,f,1.0,37.75805,-122.50867,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,4.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.50867 37.75805),"37.75805,-122.50867","{'house_number': '1516', 'road': 'Great Highway', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94166', 'country': 'United States', 'country_code': 'us'}",
4509,f,strict_14_with_grace_period,f,2.0,37.76774,-122.44871,Apartment,Entire home/apt,7.0,2.0,3.0,5.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44871 37.76774),"37.76774,-122.44871","{'house_number': '759;761', 'road': 'Clayton Street', 'neighbourhood': 'Haight-Ashbury', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",Haight-Ashbury
4510,t,moderate,f,1.0,37.74812,-122.44924,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,117.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44924 37.74812),"37.74812,-122.44924","{'house_number': '82', 'road': 'Midcrest Way', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94131', 'country': 'United States', 'country_code': 'us'}",
4511,t,moderate,f,1.0,37.76122,-122.39955,Loft,Entire home/apt,2.0,2.0,1.0,1.0,Real Bed,7.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.39955 37.76122),"37.76122,-122.39955","{'amenity': 'International Studies Academy at Enola D. Maxwell Campus', 'road': '19th Street', 'neighbourhood': 'Potrero Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '41907', 'country': 'United States', 'country_code': 'us'}",Potrero Hill
4512,t,strict_14_with_grace_period,f,200.0,37.78923,-122.41314,Condominium,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,3.0,13.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41314 37.78923),"37.78923,-122.41314","{'house_number': '975;985', 'road': 'Bush Street', 'neighbourhood': 'Union Square', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94108', 'country': 'United States', 'country_code': 'us'}",Union Square
4513,t,strict_14_with_grace_period,f,200.0,37.78836,-122.4121,Condominium,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,3.0,13.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.4121 37.78836),"37.78836,-122.4121","{'house_number': '627', 'road': 'Taylor Street', 'neighbourhood': 'Tenderloin', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94108', 'country': 'United States', 'country_code': 'us'}",Tenderloin
4514,t,strict_14_with_grace_period,f,200.0,37.78842,-122.41344,Condominium,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,3.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41344 37.78842),"37.78842,-122.41344","{'house_number': '795', 'road': 'Sutter Street', 'neighbourhood': 'Union Square', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94108', 'country': 'United States', 'country_code': 'us'}",Union Square
4515,t,strict_14_with_grace_period,f,1.0,37.74506,-122.41857,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,1.0,107.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41857 37.74506),"37.74506,-122.41857","{'house_number': '32', 'road': 'Lundys Lane', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
4516,t,moderate,t,1.0,37.73037,-122.45712,House,Entire home/apt,8.0,2.0,2.0,5.0,Real Bed,3.0,16.0,95.0,9.0,10.0,10.0,10.0,9.0,9.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.45712 37.73037),"37.73037,-122.45712","{'house_number': '1545', 'road': 'Plymouth Avenue', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94127', 'country': 'United States', 'country_code': 'us'}",
4517,f,strict_14_with_grace_period,f,2.0,37.73724,-122.42819,Apartment,Private room,6.0,1.0,1.0,5.0,Real Bed,1.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.42819 37.73724),"37.73724,-122.42819","{'house_number': '230', 'road': 'Miguel Street', 'neighbourhood': 'Glen Park', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94112', 'country': 'United States', 'country_code': 'us'}",Glen Park
4518,t,strict_14_with_grace_period,t,2.0,37.77781,-122.41401,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,2.0,11.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41401 37.77781),"37.77781,-122.41401","{'tourism': 'BEI Hotel San Francisco', 'house_number': '50', 'road': '8th Street', 'neighbourhood': 'Civic Center', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94103', 'country': 'United States', 'country_code': 'us'}",Civic Center
4519,t,strict_14_with_grace_period,f,1.0,37.75575,-122.50143,Guest suite,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,1.0,80.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.50143 37.75575),"37.75575,-122.50143","{'house_number': '1657;1659', 'road': '42nd Avenue', 'neighbourhood': 'Sunset District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94166', 'country': 'United States', 'country_code': 'us'}",Sunset District
4520,f,strict_14_with_grace_period,f,2.0,37.75224,-122.42537,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,3.0,31.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42537 37.75224),"37.75224,-122.42537","{'house_number': '1070;1072', 'road': 'Dolores Street', 'neighbourhood': 'Noe Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Noe Valley
4521,f,strict_14_with_grace_period,f,44.0,37.74287,-122.42845,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,8.0,8.0,10.0,10.0,10.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42845 37.74287),"37.74287,-122.42845","{'house_number': '284', 'road': 'Day Street', 'neighbourhood': 'Noe Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",Noe Valley
4522,t,moderate,t,1.0,37.7988,-122.43025,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,2.0,67.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43025 37.7988),"37.7988,-122.43025","{'house_number': '1866;1868', 'road': 'Filbert Street', 'neighbourhood': 'Cow Hollow', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94123', 'country': 'United States', 'country_code': 'us'}",Cow Hollow
4523,f,flexible,t,23.0,37.7699,-122.43865,Apartment,Entire home/apt,4.0,1.0,2.0,3.0,Real Bed,30.0,1.0,40.0,4.0,4.0,8.0,6.0,10.0,6.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43865 37.7699),"37.7699,-122.43865","{'house_number': '111', 'road': 'Buena Vista Avenue East', 'neighbourhood': 'Duboce Triangle', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Duboce Triangle
4524,f,flexible,t,23.0,37.76341,-122.46286,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.46286 37.76341),"37.76341,-122.46286","{'house_number': '1338;1340', 'road': '6th Avenue', 'neighbourhood': 'Inner Sunset', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94122', 'country': 'United States', 'country_code': 'us'}",Inner Sunset
4525,f,moderate,f,1.0,37.73831,-122.41541,Apartment,Entire home/apt,6.0,1.0,2.0,2.0,Real Bed,5.0,17.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41541 37.73831),"37.73831,-122.41541","{'house_number': '400', 'road': 'Anderson Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94134', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
4526,f,strict_14_with_grace_period,f,1.0,37.7598,-122.39527,Condominium,Entire home/apt,4.0,2022-05-03 00:00:00,3.0,3.0,Real Bed,4.0,6.0,97.0,9.0,9.0,10.0,10.0,9.0,10.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.39527 37.7598),"37.7598,-122.39527","{'house_number': '519;521', 'road': 'Texas Street', 'neighbourhood': 'Potrero Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '41907', 'country': 'United States', 'country_code': 'us'}",Potrero Hill
4527,t,strict_14_with_grace_period,t,4.0,37.79546,-122.4111,Condominium,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,2.0,11.0,98.0,10.0,10.0,10.0,9.0,10.0,9.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.4111 37.79546),"37.79546,-122.4111","{'house_number': '98', 'road': 'Doric Alley', 'neighbourhood': 'Nob Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94133', 'country': 'United States', 'country_code': 'us'}",Nob Hill
4528,f,moderate,t,1.0,37.77381,-122.39637,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,2.0,20.0,84.0,9.0,8.0,9.0,8.0,9.0,8.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.39637 37.77381),"37.77381,-122.39637","{'building': 'Arterra', 'house_number': '300', 'road': 'Berry Street', 'neighbourhood': 'Mission Bay', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94158', 'country': 'United States', 'country_code': 'us'}",Mission Bay
4529,t,flexible,f,1.0,37.75687,-122.46102,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,65.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.46102 37.75687),"37.75687,-122.46102","{'house_number': '75', 'road': 'Oakhurst Lane', 'neighbourhood': 'Forest Knolls', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94131', 'country': 'United States', 'country_code': 'us'}",Forest Knolls
4530,f,flexible,f,2.0,37.77342,-122.40184,Apartment,Private room,4.0,1.0,1.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.40184 37.77342),"37.77342,-122.40184","{'house_number': '125', 'road': 'Gilbert Street', 'neighbourhood': 'West SoMa', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94103', 'country': 'United States', 'country_code': 'us'}",West SoMa
4531,f,strict_14_with_grace_period,t,1.0,37.75862,-122.3976,House,Private room,3.0,1.0,0.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.3976 37.75862),"37.75862,-122.3976","{'house_number': '597', 'road': 'Arkansas Street', 'neighbourhood': 'Potrero Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",Potrero Hill
4532,t,moderate,f,852.0,37.77621,-122.43868,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43868 37.77621),"37.77621,-122.43868","{'shop': 'Precision Auto Repair', 'house_number': '717', 'road': 'Divisadero Street', 'neighbourhood': 'North of Panhandle', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '95115', 'country': 'United States', 'country_code': 'us'}",North of Panhandle
4533,t,moderate,f,1.0,37.79002,-122.43722,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,16.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43722 37.79002),"37.79002,-122.43722","{'house_number': '2130', 'road': 'Pierce Street', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94115', 'country': 'United States', 'country_code': 'us'}",Western Addition
4534,t,strict_14_with_grace_period,f,2.0,37.75971,-122.40065,Condominium,Entire home/apt,8.0,2.0,4.0,4.0,Real Bed,2.0,47.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40065 37.75971),"37.75971,-122.40065","{'house_number': '1924', 'road': '20th Street', 'neighbourhood': 'Potrero Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",Potrero Hill
4535,t,moderate,t,35.0,37.76886,-122.44916,Hostel,Shared room,2.0,5.0,1.0,2.0,Real Bed,1.0,38.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44916 37.76886),"37.76886,-122.44916","{'house_number': '1532;1534', 'road': 'Waller Street', 'neighbourhood': 'Haight-Ashbury', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94117', 'country': 'United States', 'country_code': 'us'}",Haight-Ashbury
4536,f,flexible,t,106.0,37.78795,-122.4117,Serviced apartment,Entire home/apt,4.0,1.0,1.0,4.0,Real Bed,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,480.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.4117 37.78795),"37.78795,-122.4117","{'house_number': '624', 'road': 'Taylor Street', 'neighbourhood': 'Tenderloin', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94108', 'country': 'United States', 'country_code': 'us'}",Tenderloin
4537,f,moderate,f,2.0,37.7361,-122.41402,House,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,82.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41402 37.7361),"37.7361,-122.41402","{'house_number': '579', 'road': 'Gates Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94134', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
4538,t,moderate,f,2.0,37.76209,-122.44126,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,3.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44126 37.76209),"37.76209,-122.44126","{'house_number': '4341', 'road': '17th Street', 'neighbourhood': 'Castro District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",Castro District
4539,f,strict_14_with_grace_period,f,3.0,37.79086,-122.42525,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,101.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42525 37.79086),"37.79086,-122.42525","{'house_number': '1919', 'road': 'Sacramento Street', 'neighbourhood': 'Japantown', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94164', 'country': 'United States', 'country_code': 'us'}",Japantown
4540,t,moderate,f,1.0,37.77422,-122.39461,Apartment,Entire home/apt,6.0,2.0,2.0,3.0,Real Bed,1.0,18.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.39461 37.77422),"37.77422,-122.39461","{'house_number': '255', 'road': 'Berry Street', 'neighbourhood': 'South Beach', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94158', 'country': 'United States', 'country_code': 'us'}",South Beach
